Date,Security1,Security2,Security3,Security4,Security5,Security6,Security7,Security8,Security9,Security10
12/03/2012,49.06975,7.85856,44.69377,2.88991,14.03648,1.88674,12.55866,7.20175,8.74604,3.58854
13/03/2012,48.54091,8.08687,46.14363,2.88991,14.30955,1.95616,12.61074,7.48541,8.86644,3.62683
14/03/2012,48.27349,8.08027,47.39319,2.88991,14.56165,1.9501,12.70974,7.4946,8.92857,3.67246
15/03/2012,49.22148,8.18026,48.00775,2.87321,14.66276,2.04114,12.92562,7.53332,9.05085,3.7404
16/03/2012,48.77036,8.34388,48.57094,2.85767,14.74915,2.05963,13.08218,7.52231,9.02404,3.83866
19/03/2012,49.27331,8.56095,49.88848,2.88528,14.42346,2.05383,12.77445,7.53851,9.12077,3.8807
20/03/2012,48.5739,8.45064,48.95736,2.92455,14.42932,2.01508,12.6192,7.35796,9.0169,3.77152
21/03/2012,48.44203,8.22499,48.71567,2.95486,14.51141,1.97046,12.49159,7.23277,9.01516,3.77254
22/03/2012,47.67023,8.03372,47.78643,2.95486,14.35339,1.92472,12.68793,7.09315,9.01377,3.76879
23/03/2012,49.13267,8.00555,48.49387,2.95486,14.4012,1.95895,13.11769,7.28236,8.89535,3.76583
26/03/2012,50.05817,7.96615,49.53239,2.92563,14.3822,1.94589,12.84975,7.4578,8.86294,3.89131
27/03/2012,50.39259,7.86809,49.16882,2.87337,14.77825,1.914,12.71747,7.41395,9.06656,3.92925
28/03/2012,49.75887,7.69752,48.59398,2.86218,14.77715,1.8961,12.31737,7.31868,9.03517,3.90047
29/03/2012,49.13276,7.53698,46.74895,2.86505,14.55325,1.79066,12.85699,7.18606,8.91914,3.8649
30/03/2012,49.91627,7.69256,47.43642,2.91145,14.60173,1.79182,12.92891,7.10227,8.82254,3.96051
02/04/2012,50.24316,7.70283,47.71179,2.91145,14.58433,1.77542,12.72708,7.1527,8.84659,4.09587
03/04/2012,48.78443,7.39948,46.2787,2.91145,14.89532,1.69158,12.3142,7.02478,8.96387,4.11977
04/04/2012,46.02537,7.10658,44.00147,2.9153,14.59987,1.63806,12.3142,6.69897,8.96387,4.01915
05/04/2012,45.88886,7.06708,43.80678,2.93762,14.583,1.61328,12.3142,6.65887,8.85463,3.92572
06/04/2012,45.88886,7.06708,43.80678,2.96169,14.583,1.61328,12.3142,6.65887,8.85463,3.83116
09/04/2012,45.88886,7.06708,43.80678,2.89586,14.34345,1.61328,11.72541,6.65887,8.85463,3.84466
10/04/2012,45.12074,6.8068,42.06827,2.84965,14.60843,1.48833,11.83738,6.38251,8.6994,3.74264
11/04/2012,46.2934,6.95701,43.14372,2.84965,14.51639,1.57297,12.23318,6.53602,8.54519,3.84147
12/04/2012,47.17011,6.89157,44.18908,2.84965,14.6211,1.61023,11.92719,6.70016,8.56462,3.89227
13/04/2012,45.53125,6.35882,42.46705,2.84206,14.83323,1.52167,11.87237,6.49883,8.75045,3.86199
16/04/2012,45.91167,6.32213,42.25576,2.78474,14.65055,1.50951,12.28388,6.54952,8.62958,3.87334
17/04/2012,46.89959,6.57512,44.27421,2.7347,14.73465,1.63525,12.13558,6.84575,8.64791,3.93824
18/04/2012,46.69383,6.30617,43.33401,2.7857,14.86162,1.549,12.12332,6.72283,8.80708,3.85024
19/04/2012,45.60414,6.0856,42.43415,2.78656,14.83169,1.50007,12.20492,6.73448,8.91408,3.82813
20/04/2012,45.4273,6.2757,43.44956,2.78656,14.80977,1.51145,11.77985,6.85675,8.94824,3.82642
23/04/2012,43.33323,6.14371,41.32029,2.78656,14.582,1.40818,12.14427,6.47522,8.78707,3.82642
24/04/2012,44.55819,6.34692,42.06919,2.76172,14.69267,1.47158,12.56527,6.44224,8.84032,3.7613
25/04/2012,44.5132,6.48961,42.979,2.71636,14.85172,1.52736,12.26191,6.45951,8.89797,3.76441
26/04/2012,46.55729,6.28663,41.9031,2.69456,14.9718,1.51673,10.97576,6.45056,8.99566,3.82281
27/04/2012,48.31532,6.4159,42.35521,2.7045,15.35229,1.54565,10.77014,6.64403,8.95043,3.77358
30/04/2012,47.11212,6.24409,41.47403,2.64834,15.55807,1.51207,10.77014,6.74298,9.11294,3.67505
01/05/2012,47.11212,6.24409,41.47403,2.64834,15.55807,1.51207,10.77871,6.74298,9.11294,3.67505
02/05/2012,47.11909,6.00942,40.26243,2.64834,15.66003,1.4352,10.80714,6.5338,9.19075,3.58969
03/05/2012,47.11909,6.02041,39.15454,2.68244,15.5375,1.38811,10.58964,6.54706,9.22119,3.63347
04/05/2012,46.49711,6.12518,38.79751,2.69916,15.26718,1.37555,10.59549,6.42685,9.10895,3.60309
07/05/2012,46.49131,6.39989,39.30297,2.71614,14.61026,1.42626,10.23014,6.44361,8.85104,3.58928
08/05/2012,44.64424,6.32546,38.16921,2.77308,14.67927,1.36995,9.98233,6.401,8.89625,3.54012
09/05/2012,43.74467,6.01185,37.56996,2.77722,14.64514497,1.32489,10.2494,6.31101,8.95203,3.46963
10/05/2012,44.46216,6.3778,38.61242,2.77722,14.61114082,1.40908,10.26268,6.33366,8.89384,3.51113
11/05/2012,43.35357,6.30405,38.46964,2.77722,14.57726035,1.38609,9.73593,6.33887,8.80842,3.51978
14/05/2012,41.48056,6.06717,36.60986,2.86236,14.54329271,1.32699,9.4961,6.03794,8.71782,3.36227
15/05/2012,40.83724,5.87757,35.77539,2.93525,14.54329,1.24689,9.69171,5.83372,8.85685,3.32379
16/05/2012,41.17371,5.76029,35.32246,2.91114,14.2023,1.26994,9.69171,5.7985,8.55444,3.37979
17/05/2012,39.466,5.65182,34.55082,2.9269,14.18199,1.26006,9.33322,5.7985,8.46934,3.28371
18/05/2012,38.90254,5.82698,34.56394,2.95024,13.67702,1.26992,9.61571,5.49474,8.20875,3.30992
21/05/2012,40.33713,5.76979,35.29368,2.95024,13.69357,1.30888,9.8881,5.64044,8.12568,3.30524
22/05/2012,40.00703,5.88276,36.02913,2.95024,14.01354,1.36403,9.34292,5.87162,8.17793,3.3439
23/05/2012,37.83521,5.62688,34.54892,3.06798,13.54753,1.28614,9.3605,5.67712,8.08145,3.18691
24/05/2012,37.62792,5.69919,34.79482,3.086,13.58798,1.28586,9.36575,5.73622,8.0051,3.21116
25/05/2012,37.66662,5.69933,35.08165,3.08714,13.60156,1.2928,9.36575,5.71349,8.07688,3.17667
28/05/2012,38.13889,5.52241,34.85759,3.23237,13.58585,1.27315,9.3159,5.65772,8.08986,3.13504
29/05/2012,39.43904,5.36726,34.79866,3.22334,13.62819,1.26068,9.07039,5.65332,8.11437,3.23512
30/05/2012,38.80344,5.27255,34.10756,3.22334,13.5859,1.24308,9.01638,5.57076,7.88847,3.20752
31/05/2012,39.69148,5.31034,34.2987,3.22334,13.73447,1.24011,8.82348,5.53087,7.89141,3.20884
01/06/2012,38.7401,5.34989,32.06863,3.18958,13.3488,1.2353,8.86147,5.4405,7.84059,3.22373
04/06/2012,38.61552,5.65163,32.64599,3.15108,13.17444,1.31622,8.91076,5.46595,7.75259,3.29552
05/06/2012,36.96029,5.70034,32.50504,3.18059,13.13194,1.32962,9.25209,5.54233,7.77786,3.31856
06/06/2012,40.44695,5.9065,34.0251,3.14391,13.46455,1.41414,9.46669,5.54233,7.97865,3.40151
07/06/2012,40.44695,6.0078,34.37965,3.05326,13.672,1.42247,9.28292,5.86091,8.14632,3.46112
08/06/2012,40.3577,6.05612,34.00443,3.05326,13.48385,1.37162,9.25634,5.8612,8.12044,3.53759
11/06/2012,40.81692,6.04182,33.83058,3.05326,13.79687,1.29084,9.35773,5.93718,8.35674,3.48933
12/06/2012,41.67625,6.01278,33.47333,3.01662,13.92977,1.24163,9.27259,5.96489,8.29295,3.53256
13/06/2012,41.80553,6.13701,33.58072,3.07692,13.97749,1.24992,9.23036,6.04277,8.43001,3.5331
14/06/2012,42.14537,6.25819,33.41918,3.03386,13.82838,1.28741,9.42604,6.0224,8.40991,3.54313
15/06/2012,42.04418,6.21719,34.31867,3.05163,14.16208,1.33794,9.27175,6.15448,8.61013,3.55467
18/06/2012,41.93994,5.89958,33.74237,3.11545,14.24188,1.23494,9.57144,6.06612,8.69279,3.51593
19/06/2012,43.98695,6.12897,34.63964,3.11545,14.5002,1.30728,9.85101,6.28977,8.62236,3.65434
20/06/2012,43.18828,6.2965,35.00886,3.11545,14.58071,1.33266,9.65863,6.36827,8.82235,3.68057
21/06/2012,42.30238,6.23651,34.49951,3.11654,14.17052,1.31817,9.34525,6.26159,8.79556,3.74184
22/06/2012,42.28666,6.3011,34.17701,3.14586,14.30924,1.30268,9.19842,6.26159,8.691,3.72966
25/06/2012,41.49804,5.97404,32.62608,3.13642,14.20884,1.21168,9.11688,6.07153,8.73666,3.65352
26/06/2012,43.4156,5.88515,32.70167,3.22002,14.14592,1.20202,9.17986,6.00028,8.78934,3.75276
27/06/2012,44.31735,6.04913,33.52386,3.18325,14.42782,1.23877,9.16804,6.18554,8.81614,3.80543
28/06/2012,42.94354,6.06961,31.89038,3.18325,14.36042,1.24498,9.88348,6.03745,8.78324,3.7608
29/06/2012,45.36064,6.60509,34.38898,3.18325,14.71957,1.41438,9.94508,6.46316,8.83638,3.92721
02/07/2012,44.07195,6.6108,34.84111,3.18864,14.83616,1.38764,10.17364,6.52965,8.83638,3.86554
03/07/2012,45.17602,6.70958,35.55204,3.24622,15.18827,1.42137,10.10447,6.68109,8.96231,3.94927
04/07/2012,44.04238,6.65406,34.93882,3.23885,15.12758,1.3697,10.03275,6.66223,8.84522,3.95021
05/07/2012,44.04898,6.31547,33.95953,3.24231,15.33228,1.29383,9.59687,6.6091,8.89092,3.83171
06/07/2012,43.11889,6.01695,32.07978,3.31026,15.24318,1.24294,9.65727,6.43629,8.82884,3.83812
09/07/2012,41.64119,5.92801,31.85093,3.31026,14.92643,1.26783,9.93475,6.44825,8.7294,3.79199
10/07/2012,42.44218,5.8743,31.32803,3.31026,15.20486,1.25011,9.92119,6.54949,8.73675,3.88488
11/07/2012,41.0534,5.97505,31.11254,3.3012,15.4364,1.27687,10.21059,6.45877,8.78166,3.93544
12/07/2012,41.13401,5.83064,30.34793,3.32681,15.30347,1.24908,10.24688,6.3678,8.64958,3.83411
13/07/2012,42.02366,5.705,29.86669,3.25265,15.32806,1.25011,10.16524,6.43547,8.57891,3.86612
16/07/2012,41.53018,5.52848,29.727,3.24276,15.45577,1.23591,10.26571,6.95095,8.64958,3.87738
17/07/2012,42.88568,5.52862,29.40206,3.23698,15.67229,1.19634,10.4537,6.99595,8.75983,3.8619
18/07/2012,41.73785,5.53933,30.0199,3.23698,15.56862,1.22231,10.49269,7.11621,8.58034,3.8835
19/07/2012,42.30894,5.55134,30.21567,3.23698,15.59084,1.23158,10.23804,7.15967,8.62591,3.85042
20/07/2012,41.26363,5.10049,28.61383,3.22295,15.47032,1.14122,9.95041,7.06436,8.62458,3.80153
23/07/2012,39.22247,5.13311,27.22242,3.20228,15.20171,1.11763,9.87261,6.96112,8.13469,3.68172
24/07/2012,38.49889,4.867,26.98099,3.23349,15.38827,1.05946,9.92458,6.88184,7.99809,3.72922
25/07/2012,39.39903,4.94134,26.0341,3.20551,15.4849,1.08103,10.28745,6.87873,8.02346,3.74487
26/07/2012,39.99288,5.53783,27.67428,3.19697,15.79663,1.19106,10.51856,7.16709,8.05568,3.9473
27/07/2012,40.95512,5.90617,28.70223,3.19697,15.6225,1.22386,10.32429,7.18929,8.26952,3.95034
30/07/2012,41.70514,6.09912,29.05694,3.19697,15.96086,1.29487,10.53697,7.33537,8.41338,3.99689
31/07/2012,41.79122,6.09147,29.19642,3.19697,16.07071,1.27121,10.51783,7.36235,8.46616,3.90037
01/08/2012,42.15007,6.10326,28.74812,3.14758,16.08363,1.27674,10.23389,7.33383,8.47228,3.90342
02/08/2012,41.44787,5.63193,26.92781,3.1669,15.912,1.14098,10.64612,7.18414,8.46638,3.88984
03/08/2012,44.71347,6.17313,29.76361,3.1901,16.07114,1.30638,10.77857,7.43502,8.45862,4.07841
06/08/2012,46.5459,6.44079,30.09417,3.12187,16.12383,1.36014,10.82288,7.32423,8.64537,4.09795
07/08/2012,46.01872,6.64363,30.38598,3.12187,16.06668,1.38585,10.98639,7.34498,8.68427,4.0009
08/08/2012,46.14777,6.60822,30.13977,3.12187,16.14847,1.3914,10.90093,7.44334,8.70283,3.97262
09/08/2012,46.93119,6.52051,30.14691,3.1006,16.14847,1.37681,10.93829,7.44535,8.81887,3.99215
10/08/2012,46.76563,6.50353,29.71906,3.16736,15.9865,1.34373,11.03641,7.45314,8.81716,4.0711
13/08/2012,47.61761,6.57969,29.53602,3.09839,16.0366,1.35987,11.19044,7.46803,8.84825,4.05413
14/08/2012,47.46941,6.64803,29.54518,3.17599,16.19713,1.37031,11.27295,7.56442,8.95965,3.99357
15/08/2012,47.46941,6.62913,29.3703,3.18118,16.12671,1.37031,11.40188,7.59615,8.78493,4.06007
16/08/2012,48.80952,6.93452,30.42925,3.18118,16.16647,1.43635,11.66245,7.62115,8.78595,4.11165
17/08/2012,47.68537,7.04466,31.39252,3.18118,15.93937,1.44613,11.295,7.67873,8.90843,4.19907
20/08/2012,47.6075,6.96032,31.00386,3.23879,15.93937,1.455,11.63858,7.61684,8.90774,4.19907
21/08/2012,48.10786,7.12494,32.94281,3.24662,15.92219,1.54602,11.47736,7.70583,8.91476,4.19907
22/08/2012,47.14648,6.92043,32.78297,3.22011,15.95974,1.55463,11.47147,7.52658,8.86353,4.2745
23/08/2012,47.6907,7.03306,33.00025,3.17632,15.84603,1.51804,11.48783,7.5112,8.94146,4.27479
24/08/2012,46.8089,6.965,32.58778,3.20746,15.7503,1.49178,11.56451,7.63649,8.80529,4.21791
27/08/2012,46.77538,7.02605,33.32165,3.20746,15.78359,1.53409,11.46442,7.69289,8.77419,4.21041
28/08/2012,46.90988,7.00205,32.84662,3.20746,15.76846,1.53492,11.50432,7.47313,8.81864,4.22707
29/08/2012,45.16362,6.87106,32.81529,3.19393,15.78989,1.51827,11.17827,7.48803,8.79353,4.21226
30/08/2012,44.21617,6.68553,32.16294,3.13592,15.2975,1.50137,11.47959,7.45867,8.72205,4.21226
31/08/2012,45.40795,7.12776,33.90174,3.09501,15.29402,1.57138,11.5176,7.65977,8.65092,4.28996
03/09/2012,45.8757,7.1544,34.10673,3.09564,15.32841,1.58861,11.31841,7.60723,8.70815,4.27684
04/09/2012,44.47706,7.15977,33.22184,3.11548,15.24772,1.57766,11.4248,7.49911,8.68971,4.26491
05/09/2012,45.95865,7.20754,33.45243,3.11548,15.22489,1.58949,11.80173,7.40906,8.53412,4.33157
06/09/2012,48.36537,7.5546,35.88871,3.11548,15.2732,1.6875,12.092,7.54868,8.67004,4.31082
07/09/2012,49.61975,7.77955,38.24661,3.08232,15.41512,1.73419,12.15122,7.70463,8.88356,4.37225
10/09/2012,49.57318,7.758,38.82609,3.00917,15.51417,1.71931,12.19682,7.65518,8.95517,4.34734
11/09/2012,50.17989,7.9429,40.67011,2.98322,15.54796,1.7468,12.35126,7.81558,9.00146,4.34759
12/09/2012,49.11585,8.06016,40.55863,2.97627,15.84473,1.75921,12.45857,8.10535,9.07872,4.3394
13/09/2012,49.76461,7.92422,39.66128,3.05151,15.79547,1.72064,12.98107,8.1516,9.11131,4.2167
14/09/2012,52.28821,8.25311,42.41819,3.05151,16.14225,1.77527,12.85782,8.34896,9.3781,4.32746
17/09/2012,51.41577,8.18563,42.62119,3.05151,16.18044,1.76306,12.86556,8.27576,9.47485,4.27474
18/09/2012,50.81584,7.9544,40.29695,3.0832,16.02187,1.64956,12.65567,8.17227,9.40354,4.19682
19/09/2012,51.59845,7.98516,41.00982,3.06311,16.0402,1.65715,12.27282,8.39535,9.52547,4.146
20/09/2012,50.47515,7.81179,40.17309,3.07225,15.99772,1.5854,12.53288,8.3225,9.47959,4.12268
21/09/2012,50.25964,8.12625,41.0414,3.01598,16.06603,1.63305,12.40876,8.36438,9.5571,4.22402
24/09/2012,50.01246,7.96794,40.38179,3.00569,16.00456,1.61167,12.58996,8.43013,9.47375,4.13632
25/09/2012,51.38167,8.03542,40.51296,3.00569,16.11877,1.65915,12.1417,8.61779,9.51159,4.23677
26/09/2012,49.30887,7.61945,37.61846,3.00569,15.91684,1.57045,12.37645,8.39247,9.37581,4.17527
27/09/2012,49.69352,7.63572,38.22221,3.03331,16.07696,1.5746,12.2611,8.52877,9.40805,4.24818
28/09/2012,49.39122,7.46164,37.75766,3.03547,16.02904,1.52323,12.38595,8.38517,9.40768,4.17711
01/10/2012,49.98744,7.57828,38.84022,3.04557,16.06736,1.59278,12.53932,8.45849,9.40768,4.2767
02/10/2012,49.73072,7.69014,38.97574,3.08553,16.08392,1.59704,12.43578,8.45762,9.40768,4.34055
03/10/2012,49.50025,7.577,39.77824,3.09875,15.93638,1.60576,12.58077,8.31787,9.35538,4.28492
04/10/2012,50.0542,7.63766,40.31588,3.09875,16.08437,1.63636,12.96113,8.44702,9.52338,4.32583
05/10/2012,51.18994,7.90951,40.86933,3.09875,16.16557,1.69415,12.68173,8.70086,9.5907,4.36497
08/10/2012,49.9107,7.76494,39.61039,3.1303,15.92388,1.62953,12.62547,8.60327,9.55213,4.36175
09/10/2012,49.05088,7.51514,38.8722,3.12324,15.86863,1.60423,12.5,8.39998,9.5587,4.38861
10/10/2012,50.07559,7.39055,39.26483,3.11031,15.55285,1.59179,12.77599,8.29501,9.49347,4.46522
11/10/2012,49.56849,7.56401,40.85502,3.12224,15.51738,1.65386,12.71572,8.32388,9.47449,4.6388
12/10/2012,48.55718,7.4333,40.28439,3.08903,15.54955,1.64076,12.70697,8.18816,9.57222,4.58716
15/10/2012,48.06932,7.51452,40.63566,3.08903,15.45574,1.64028,13.01004,8.29371,9.58574,4.60468
16/10/2012,49.50021,7.90527,43.04966,3.08903,15.42497,1.72585,13.00673,8.47906,9.70147,4.6589
17/10/2012,50.16476,8.04064,43.79438,3.06269,15.4991,1.78418,12.86843,8.41266,9.87576,4.65814
18/10/2012,49.59207,7.90242,44.66578,3.06269,15.38272,1.76891,12.59769,8.5476,9.86401,4.62164
19/10/2012,48.0431,7.61962,42.77247,3.06269,15.19371,1.70237,12.57623,8.29049,9.87742,4.65557
22/10/2012,48.8216,7.56116,43.10209,3.06269,15.22219,1.71073,12.14939,8.25858,9.87084,4.69029
23/10/2012,48.09506,7.43914,41.29967,3.06269,15.1159,1.66352,12.21906,8.12843,9.87084,4.59209
24/10/2012,47.80442,7.48612,41.50765,3.06269,15.05112,1.67495,12.56639,8.02922,9.78684,4.55452
25/10/2012,48.02879,7.44782,41.29858,3.06269,15.23825,1.64254,12.49112,8.14938,9.88349,4.55452
26/10/2012,47.84689,7.39596,41.51091,2.96703,15.23825,1.6447,12.55781,8.24086,9.7933,4.55452
29/10/2012,47.67232,7.28149,40.96233,2.96703,15.02171,1.5969,12.5693,8.1727,9.83188,4.55452
30/10/2012,48.28582,7.47951,43.02679,2.95745,15.09759,1.62063,12.48685,8.26353,9.76762,4.65323
31/10/2012,48.05944,7.50833,43.25987,2.94843,14.97909,1.60698,12.4989,8.30101,9.85768,4.77173
01/11/2012,48.05944,7.51853,44.39809,3.00956,14.89676,1.6465,12.24383,8.20928,9.88374,4.85377
02/11/2012,48.26984,7.50893,43.57813,3.00956,15.0049,1.62262,12.16155,8.22167,10.0578,4.68384
05/11/2012,47.94712,7.29681,42.78735,3.00956,14.9445,1.58204,12.42693,8.1075,10.032,4.90653
06/11/2012,48.04403,7.33402,43.96516,3.01122,14.91622,1.607,12.34729,8.25643,9.89626,4.83571
07/11/2012,47.19919,7.04462,41.84795,2.97902,14.96933,1.54675,12.277,8.07959,9.93484,4.76297
08/11/2012,47.01246,7.03464,41.68701,3.01505,14.96565,1.55137,12.1005,8.03885,9.66277,4.83871
09/11/2012,46.67034,6.9971,40.67326,3.00947,14.95587,1.53936,12.21551,7.8053,9.59864,4.73075
12/11/2012,46.65222,6.90697,40.51717,3.00841,14.94807,1.51793,12.11943,7.84038,9.5799,4.58736
13/11/2012,47.38329,7.15319,41.28952,3.00841,14.94807,1.59638,12.21399,7.86089,9.50249,4.66172
14/11/2012,47.408,7.12501,40.41567,3.00841,14.93209,1.57286,12.13141,7.85421,9.61228,4.63081
15/11/2012,47.90419,7.17459,40.7023,3.01967,14.71476,1.56342,12.0277,7.67742,9.5396,4.6855
16/11/2012,47.90474,6.97475,39.02003,3.00928,14.6419,1.50768,12.41203,7.57186,9.53972,4.56616
19/11/2012,48.34062,7.24081,41.09997,3.0113,14.63355,1.57849,12.40152,7.84055,9.62977,4.54394
20/11/2012,48.39512,7.261,40.52043,2.97516,14.59014,1.56233,12.40313,7.75091,9.68362,4.53356
21/11/2012,48.34336,7.32479,40.14957,2.88673,14.48861,1.60222,12.52501,7.7543,9.80595,4.48217
22/11/2012,48.20937,7.42221,40.90276,2.88673,14.71116,1.61895,12.64413,7.83924,9.8764,4.49438
23/11/2012,48.79126,7.54487,41.87029,2.88673,14.80239,1.65182,12.63538,8.04698,9.96103,4.61667
26/11/2012,48.85067,7.48699,40.97681,2.81769,14.77691,1.63037,12.61161,7.99123,9.94839,4.66852
27/11/2012,49.48805,7.46968,41.86066,2.79979,14.93661,1.62773,11.94146,7.91336,9.96103,4.63299
28/11/2012,49.27911,7.45013,41.07719,2.73749,15.19836,1.61374,12.22343,7.98052,9.96103,4.60335
29/11/2012,49.65596,7.6457,41.84989,2.74738,15.30838,1.68506,12.44005,8.0812,10.01923,4.6431
30/11/2012,49.96356,7.68938,42.08929,2.69714,15.32667,1.68246,12.6836,8.03813,10.16116,4.74459
03/12/2012,50.18,7.69984,42.33557,2.69714,15.44522,1.70498,12.63503,8.14381,10.09664,4.91822
04/12/2012,51.44052,7.75963,43.09863,2.69714,15.53055,1.736,12.61723,8.26735,10.15471,5.03053
05/12/2012,52.03138,7.69195,43.62181,2.66883,15.81453,1.71688,12.6523,8.28968,10.32245,5.02687
06/12/2012,51.43162,7.64286,43.14472,2.68395,15.79766,1.67625,12.52843,8.2937,10.27084,4.9001
07/12/2012,51.46874,7.56731,42.64144,2.73599,16.16286,1.65891,12.41207,8.26527,10.22567,4.97346
10/12/2012,51.51391,7.4336,42.14416,2.78419,15.90407,1.57314,12.45687,8.28589,10.25148,4.97429
11/12/2012,51.64842,7.54202,42.55071,2.7757,15.84637,1.60408,12.64718,8.37913,10.28374,4.98205
12/12/2012,52.35351,7.66957,42.78587,2.7757,16.19493,1.64909,12.62088,8.37627,10.316,5.12416
13/12/2012,51.37369,7.7113,41.56769,2.7757,16.20007,1.66512,12.6456,8.24402,10.35471,5.12907
14/12/2012,52.32427,7.76912,41.00649,2.74535,16.22929,1.68024,12.51693,8.29206,10.41922,5.10456
17/12/2012,52.27602,7.67053,40.8342,2.76881,16.13802,1.68936,12.44568,8.30615,10.34154,5.24487
18/12/2012,52.69127,7.88243,41.95668,2.78489,16.23398,1.73048,12.60655,8.37565,10.33535,5.23625
19/12/2012,53.27176,7.96025,42.57273,2.71786,16.1481,1.73774,12.63376,8.46617,10.38696,5.16245
20/12/2012,54.9282,7.99034,42.34829,2.75328,16.27964,1.73709,12.6168,8.58468,10.53535,5.08143
21/12/2012,54.21279,8.04626,41.44293,2.75328,16.15227,1.70539,12.6168,8.53877,10.45779,5.0423
24/12/2012,54.21279,8.03088,41.44293,2.75328,16.15756,1.70539,12.6168,8.53877,10.52849,5.08173
25/12/2012,54.21279,8.03088,41.44293,2.76597,16.15756,1.70539,12.6168,8.53877,10.52849,5.1162
26/12/2012,54.21279,8.03088,41.44293,2.73025,16.19149,1.70539,12.7498,8.53877,10.52849,5.17482
27/12/2012,55.28862,8.05414,41.91215,2.65153,16.25245,1.73447,12.5991,8.54596,10.57147,5.23759
28/12/2012,54.35312,7.94378,41.55298,2.64231,16.1981,1.71886,12.5991,8.48082,10.56529,5.25404
31/12/2012,54.35312,8.05017,41.55298,2.67235,16.21644,1.71886,12.5991,8.48082,10.4891,5.19029
01/01/2013,54.35312,8.05017,41.55298,2.67235,16.21644,1.71886,12.9718,8.48082,10.4891,5.19029
02/01/2013,54.86502,8.33466,42.90622,2.67235,16.32252,1.81074,12.94871,8.73131,10.7341,5.41786
03/01/2013,54.19811,8.26911,43.18619,2.66888,16.32302,1.79883,13.00552,8.70622,10.747,5.39599
04/01/2013,53.22386,8.26002,43.29934,2.6375,16.11459,1.80337,13.05366,8.75185,10.57955,5.30537
07/01/2013,52.93276,8.28688,44.72658,2.56497,15.96618,1.84036,13.05504,8.87328,10.71502,5.35744
08/01/2013,52.18304,8.28638,45.15165,2.4942,15.71545,1.83372,13.08568,8.85064,10.67618,5.38596
09/01/2013,52.9214,8.36547,45.74651,2.5418,15.91724,1.87932,13.29604,8.9004,10.66204,5.36799
10/01/2013,54.04879,8.59513,46.99053,2.5418,15.84069,1.96248,13.31342,9.03809,10.72709,5.27952
11/01/2013,53.7914,8.80558,47.47234,2.5418,15.69492,1.99198,13.4311,9.16431,10.81656,5.25364
14/01/2013,55.37512,8.84564,47.13534,2.11786,15.31436,1.96822,13.44994,9.27102,10.91948,5.32414
15/01/2013,55.13062,8.57574,46.72213,2.25894,15.47376,1.99492,13.59758,9.22861,10.81642,5.36108
16/01/2013,54.17687,8.5456,46.44208,2.25877,15.45247,1.94611,13.95839,9.27944,10.85456,5.51623
17/01/2013,54.86697,8.61978,46.84286,2.22202,15.35443,1.99124,13.96494,9.30075,10.95818,5.58659
18/01/2013,54.47496,8.58006,46.50791,2.19521,15.28808,2.00747,13.87674,9.24251,11.00276,5.601
21/01/2013,53.82183,8.60145,46.54475,2.19521,15.16854,2.00554,13.57166,9.3919,11.00233,5.60154
22/01/2013,53.53728,8.55842,45.61158,2.19521,15.31943,1.99856,13.5208,9.313,10.98887,5.63746
23/01/2013,53.04794,8.5564,44.92965,2.19521,15.43165,1.94681,13.65789,9.12403,10.95705,5.65227
24/01/2013,53.46655,8.67774,46.3387,2.10317,15.47852,2.00461,13.77864,9.30304,10.99574,5.65974
25/01/2013,54.37901,8.79626,47.02942,1.99256,15.25026,1.99897,13.68229,9.40771,11.15582,5.45187
28/01/2013,53.75862,8.7652,47.48682,1.90806,15.17843,2.05234,13.82572,9.52982,11.25348,5.17533
29/01/2013,53.62492,8.75661,47.4616,1.94332,15.16403,2.05435,14.00974,9.66096,11.24559,5.25988
30/01/2013,50.39462,8.68736,48.09681,1.94332,15.2825,2.03474,13.96224,10.13902,11.3487,4.98812
31/01/2013,49.2748,8.39355,49.50559,1.94332,15.23232,2.04032,14.22092,10.03431,11.38473,5.01849
01/02/2013,50.68565,8.25045,50.23339,2.11422,15.21774,1.99323,13.91501,10.14709,11.34635,5.20016
04/02/2013,50.48544,7.70277,48.06189,2.26257,15.54032,1.86783,14.07422,9.90514,11.33022,5.14072
05/02/2013,51.72246,7.96022,48.92904,2.24238,15.43125,1.91399,13.78382,10.15919,11.01927,5.063
06/02/2013,51.56806,7.88001,47.94866,2.19174,15.43494,1.87304,14.7352,9.97879,11.14192,5.02461
07/02/2013,51.20878,7.76588,46.65301,2.16526,15.34865,1.83192,15.3294,9.82562,11.10868,4.82389
08/02/2013,51.23089,8.013,46.90048,2.16526,15.38213,1.86836,15.18235,10.02852,11.13432,4.9122
11/02/2013,51.29529,7.91667,46.72562,2.16526,15.38213,1.84776,15.40846,10.16658,11.13432,4.745
12/02/2013,51.28122,8.08722,47.40816,2.17513,15.38213,1.89828,15.38869,10.36534,11.13432,4.88741
13/02/2013,51.44799,8.10812,47.15482,2.29835,15.67677,1.89284,15.06768,10.50664,11.13432,4.90018
14/02/2013,50.69316,7.97465,46.21163,2.3218,15.67659,1.84626,15.25231,10.41897,11.30355,4.84883
15/02/2013,50.98527,7.87085,45.82707,2.24368,15.60582,1.83484,15.15261,10.33692,11.29036,4.8866
